曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7074,8,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7014,8,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6988,8,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6994,8,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7046,8,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7209,8,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6269,8,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7221,9,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7175,9,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.718,9,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7249,9,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7451,9,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.8175,9,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7015,10,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6909,10,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.683,10,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6767,10,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6708,10,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7097,11,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6979,11,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6893,11,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6828,11,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7191,12,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7058,12,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.6961,12,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7311,13,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.7157,13,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.747,14,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.4794,1,14,14Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.4624,1,13,13Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.4446,1,12,12Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.4251,1,11,11Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.4029,1,10,10Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.3767,1,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.3278,1,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.2891,1,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.2662,1,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.0908,1,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.0032,1,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,2.004,1,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,1.9085,1,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-04,0,1.8516,1,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5261,2,13,13Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5111,2,12,12Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4959,2,11,11Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4794,2,10,10Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4606,2,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4384,2,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.392,2,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.3728,2,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.3465,2,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.1697,2,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.0656,2,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.0315,2,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,1.9697,2,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5803,3,12,12Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.568,3,11,11Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.556,3,10,10Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5432,3,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5288,3,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.512,3,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4683,3,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4592,3,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4461,3,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.2392,3,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.1151,3,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.0946,3,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6317,4,11,11Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6224,4,10,10Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6141,4,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.606,4,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5974,4,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5878,4,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5488,4,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5561,4,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.569,4,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.314,4,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.1361,4,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6888,5,10,10Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6839,5,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6812,5,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6805,5,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6816,5,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6856,5,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6589,5,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7037,5,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7943,5,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4964,5,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7132,6,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7103,6,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7106,6,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7142,6,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7218,6,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7362,6,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7162,6,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.8119,6,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,3.1014,6,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6588,7,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6484,7,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6394,7,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6306,7,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6207,7,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6082,7,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5163,7,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.515,7,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6816,8,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6727,8,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6663,8,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6614,8,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6577,8,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6566,8,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.5176,8,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7115,9,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7063,9,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.706,9,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7119,9,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7307,9,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7995,9,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6925,10,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6815,10,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6732,10,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6664,10,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.66,10,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7012,11,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.689,11,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.68,11,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6729,11,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7111,12,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6974,12,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.6872,12,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7235,13,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7078,13,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.7397,14,1,1Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4685,1,14,14Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4512,1,13,13Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4332,1,12,12Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.4135,1,11,11Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.391,1,10,10Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.3648,1,9,9Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.3164,1,8,8Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.2905,1,7,7Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.2562,1,6,6Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.0995,1,5,5Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,2.0056,1,4,4Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,1.9639,1,3,3Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,1.9006,1,2,2Y
上海清算所城投债收益率曲线(AAA),远期的到期,2026-03-05,0,1.8328,1,1,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-03,0,1.1846,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-04,0,1.1796,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-05,0,1.1746,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-06,0,1.1706,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-09,0,1.1713,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-10,0,1.1722,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-11,0,1.1956,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-12,0,1.2094,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-13,0,1.2223,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-14,0,1.2223,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-24,0,1.1911,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-25,0,1.1887,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-26,0,1.1837,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-27,0,1.1563,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-28,0,1.1535,,,0M
上海清算所进出口行债收益率曲线,即期,2026-03-02,0,1.1488,,,0M
上海清算所进出口行债收益率曲线,即期,2026-03-03,0,1.1502,,,0M
上海清算所进出口行债收益率曲线,即期,2026-03-04,0,1.1586,,,0M
上海清算所进出口行债收益率曲线,即期,2026-03-05,0,1.1599,,,0M
上海清算所进出口行债收益率曲线,即期,2026-02-03,0.08,1.4959,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-04,0.08,1.484,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-05,0.08,1.4752,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-06,0.08,1.4613,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-09,0.08,1.4617,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-10,0.08,1.4653,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-11,0.08,1.4701,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-12,0.08,1.4749,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-13,0.08,1.4803,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-14,0.08,1.4803,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-24,0.08,1.4811,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-25,0.08,1.4912,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-26,0.08,1.4982,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-27,0.08,1.4874,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-28,0.08,1.4765,,,1M
上海清算所进出口行债收益率曲线,即期,2026-03-02,0.08,1.4644,,,1M
上海清算所进出口行债收益率曲线,即期,2026-03-03,0.08,1.4511,,,1M
上海清算所进出口行债收益率曲线,即期,2026-03-04,0.08,1.4413,,,1M
上海清算所进出口行债收益率曲线,即期,2026-03-05,0.08,1.4389,,,1M
上海清算所进出口行债收益率曲线,即期,2026-02-03,0.25,1.5207,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-04,0.25,1.5205,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-05,0.25,1.5154,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-06,0.25,1.5054,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-09,0.25,1.5066,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-10,0.25,1.5084,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-11,0.25,1.5112,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-12,0.25,1.5157,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-13,0.25,1.5144,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-14,0.25,1.5144,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-24,0.25,1.5114,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-25,0.25,1.5094,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-26,0.25,1.5143,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-27,0.25,1.5021,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-28,0.25,1.4972,,,3M
上海清算所进出口行债收益率曲线,即期,2026-03-02,0.25,1.4942,,,3M
上海清算所进出口行债收益率曲线,即期,2026-03-03,0.25,1.4827,,,3M
上海清算所进出口行债收益率曲线,即期,2026-03-04,0.25,1.4708,,,3M
上海清算所进出口行债收益率曲线,即期,2026-03-05,0.25,1.4602,,,3M
上海清算所进出口行债收益率曲线,即期,2026-02-03,0.5,1.5311,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-04,0.5,1.5281,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-05,0.5,1.5233,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-06,0.5,1.5132,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-09,0.5,1.5101,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-10,0.5,1.5153,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-11,0.5,1.5196,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-12,0.5,1.5203,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-13,0.5,1.5198,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-14,0.5,1.5198,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-24,0.5,1.5178,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-25,0.5,1.5291,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-26,0.5,1.5316,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-27,0.5,1.5156,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-28,0.5,1.5106,,,6M
上海清算所进出口行债收益率曲线,即期,2026-03-02,0.5,1.5057,,,6M
上海清算所进出口行债收益率曲线,即期,2026-03-03,0.5,1.4952,,,6M
上海清算所进出口行债收益率曲线,即期,2026-03-04,0.5,1.4847,,,6M
上海清算所进出口行债收益率曲线,即期,2026-03-05,0.5,1.4801,,,6M
上海清算所进出口行债收益率曲线,即期,2026-02-03,0.75,1.5584,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-04,0.75,1.5549,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-05,0.75,1.5448,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-06,0.75,1.5385,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-09,0.75,1.5398,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-10,0.75,1.5455,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-11,0.75,1.5485,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-12,0.75,1.5498,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-13,0.75,1.5477,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-14,0.75,1.5477,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-24,0.75,1.5475,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-25,0.75,1.5464,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-26,0.75,1.546,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-27,0.75,1.5209,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-28,0.75,1.5179,,,9M
上海清算所进出口行债收益率曲线,即期,2026-03-02,0.75,1.5166,,,9M
上海清算所进出口行债收益率曲线,即期,2026-03-03,0.75,1.5086,,,9M
上海清算所进出口行债收益率曲线,即期,2026-03-04,0.75,1.5064,,,9M
上海清算所进出口行债收益率曲线,即期,2026-03-05,0.75,1.5055,,,9M
上海清算所进出口行债收益率曲线,即期,2026-02-03,1,1.581,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-04,1,1.5762,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-05,1,1.5671,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-06,1,1.5506,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-09,1,1.5497,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-10,1,1.5557,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-11,1,1.5584,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-12,1,1.5561,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-13,1,1.5541,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-14,1,1.5541,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-24,1,1.5534,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-25,1,1.5486,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-26,1,1.5634,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-27,1,1.5615,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-28,1,1.5567,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-03-02,1,1.5547,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-03-03,1,1.5402,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-03-04,1,1.5374,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-03-05,1,1.5325,,,1Y
上海清算所进出口行债收益率曲线,即期,2026-02-03,10,2.0121,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-04,10,2.0181,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-05,10,2.0079,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-06,10,2.0037,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-09,10,1.9826,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-10,10,1.9817,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-11,10,1.9782,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-12,10,1.9752,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-13,10,1.9735,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-14,10,1.9735,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-24,10,1.9733,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-25,10,1.9878,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-26,10,2.0083,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-27,10,1.9906,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-28,10,1.9874,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-03-02,10,1.9845,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-03-03,10,1.984,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-03-04,10,1.9797,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-03-05,10,1.9822,,,10Y
上海清算所进出口行债收益率曲线,即期,2026-02-03,11,2.056,,,11Y
上海清算所进出口行债收益率曲线,即期,2026-02-04,11,2.059,,,11Y
上海清算所进出口行债收益率曲线,即期,2026-02-05,11,2.0564,,,11Y
上海清算所进出口行债收益率曲线,即期,2026-02-06,11,2.0498,,,11Y
上海清算所进出口行债收益率曲线,即期,2026-02-09,11,2.0314,,,11Y
