曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5945,20,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5831,20,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5968,20,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5878,20,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5916,20,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6532,20,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5992,20,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6668,21,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6457,21,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6222,21,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5937,21,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5799,21,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5962,21,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.584,21,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5878,21,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7072,21,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6617,22,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6369,22,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6081,22,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.571,22,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.548,22,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5592,22,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5224,22,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.4686,22,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6893,23,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.665,23,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.636,23,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5966,23,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5745,23,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6045,23,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5763,23,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7082,24,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6828,24,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6509,24,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6034,24,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5737,24,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6327,24,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7233,25,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6953,25,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.657,25,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5887,25,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.5146,25,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7755,26,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7556,26,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7283,26,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.6629,26,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.8131,27,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.8019,27,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.7936,27,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.8228,28,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.8102,28,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-03,0,2.8354,29,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5872,1,29,29Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5788,1,28,28Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5705,1,27,27Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5624,1,26,26Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5542,1,25,25Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5458,1,24,24Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.537,1,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5275,1,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5172,1,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5058,1,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4929,1,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4781,1,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4609,1,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4407,1,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4166,1,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3879,1,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3542,1,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3156,1,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2727,1,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2262,1,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1758,1,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1219,1,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.0632,1,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9982,1,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9397,1,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.903,1,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.8876,1,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.8624,1,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.7872,1,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6159,2,28,28Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6082,2,27,27Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6008,2,26,26Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5935,2,25,25Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5863,2,24,24Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5789,2,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5712,2,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5629,2,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5539,2,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5438,2,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5323,2,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5189,2,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5032,2,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4844,2,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4617,2,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4343,2,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4016,2,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3638,2,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3214,2,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2751,2,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2245,2,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1698,2,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1093,2,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.0404,2,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9778,2,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9416,2,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9378,2,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9377,2,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6411,3,27,27Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6341,3,26,26Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6274,3,25,25Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.621,3,24,24Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6146,3,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6082,3,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6014,3,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5943,3,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5864,3,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5776,3,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5673,3,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5553,3,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.541,3,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5236,3,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5021,3,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4758,3,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4439,3,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4065,3,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3642,3,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3173,3,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2655,3,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2086,3,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1437,3,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.0662,3,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9912,3,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9436,3,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9379,3,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6683,4,26,26Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.662,4,25,25Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6562,4,24,24Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6508,4,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6455,4,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6402,4,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6347,4,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6289,4,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6226,4,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6153,4,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6068,4,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5966,4,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5842,4,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5688,4,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5493,4,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5248,4,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4946,4,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4587,4,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4176,4,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3716,4,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3203,4,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2628,4,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1952,4,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1089,4,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.0179,4,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,1.9493,4,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6971,5,25,25Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6918,5,24,24Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6871,5,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6828,5,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6787,5,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6748,5,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6709,5,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6668,5,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6623,5,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6571,5,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6508,5,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.643,5,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6332,5,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6206,5,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.604,5,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5825,5,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5554,5,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5225,5,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4846,5,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4422,5,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3946,5,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3413,5,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2773,5,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.1888,5,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.0865,5,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7227,6,24,24Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7182,6,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7145,6,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7112,6,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7084,6,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7059,6,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7035,6,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7011,6,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6984,6,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6952,6,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6912,6,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.686,6,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6789,6,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6693,6,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6559,6,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6378,6,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6141,6,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.585,6,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5511,6,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5135,6,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4718,6,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4264,6,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.3728,6,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.2913,6,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7415,7,23,23Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7377,7,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7347,7,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7323,7,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7304,7,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.729,7,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7278,7,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7267,7,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7256,7,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7241,7,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7221,7,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7189,7,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7142,7,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7071,7,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6965,7,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6812,7,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6604,7,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.634,7,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6032,7,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5691,7,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.532,7,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4941,7,2,2Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.4544,7,1,1Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7545,8,22,22Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7512,8,21,21Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7487,8,20,20Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7469,8,19,19Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7458,8,18,18Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7452,8,17,17Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7449,8,16,16Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7449,8,15,15Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.745,8,14,14Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7449,8,13,13Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7444,8,12,12Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.743,8,11,11Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7402,8,10,10Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7353,8,9,9Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7268,8,8,8Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.7136,8,7,7Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6947,8,6,6Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.67,8,5,5Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6404,8,4,4Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.6074,8,3,3Y
上海清算所铁道债收益率曲线,远期的即期,2026-02-04,0,2.5708,8,2,2Y
