曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.9317,2,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.8344,2,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.4969,2,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.3112,2,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.1267,2,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.665,3,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.4491,3,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.3638,3,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.1339,3,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.0714,3,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.6826,3,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.496,3,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.8611,4,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.6408,4,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.5819,4,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.3474,4,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.3604,4,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,3.8694,4,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.0606,5,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.8346,5,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.8204,5,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.5872,5,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.8536,5,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.1124,6,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.8282,6,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.8039,6,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.3214,6,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.3774,7,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.0825,7,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.2885,7,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.4219,8,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,4.877,8,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-06,0,5.9697,9,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.2639,1,9,9Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.0513,1,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.9291,1,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.7163,1,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.5938,1,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.285,1,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.0884,1,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,2.8773,1,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,2.6386,1,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.4688,2,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.2547,2,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.1458,2,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.9332,2,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.834,2,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.5013,2,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.3139,2,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.1166,2,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.6635,3,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.4456,3,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.3528,3,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.1383,3,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.0742,3,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.6942,3,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.5117,3,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.8567,4,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.6334,4,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.5642,4,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.348,4,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.3566,4,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,3.8771,4,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.0537,5,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.8234,5,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.7942,5,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.5843,5,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.8383,5,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.1076,6,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.8184,6,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.7721,6,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.3309,6,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.3678,7,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.063,7,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.2152,7,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.4441,8,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,4.911,8,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-09,0,5.9799,9,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.2471,1,9,9Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.0424,1,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.9257,1,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.6933,1,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.5756,1,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.2778,1,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.0875,1,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,2.88,1,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,2.6461,1,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.449,2,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.2434,2,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.1406,2,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.904,2,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.8093,2,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.4892,2,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.309,2,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.1145,2,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.6411,3,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.4328,3,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.347,3,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.1024,3,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.042,3,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.6771,3,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.5038,3,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.8318,4,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.6196,4,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.5589,4,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.3027,4,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.3121,4,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,3.8506,4,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.0292,5,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.8127,5,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.796,5,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.5294,5,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.7757,5,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.0926,6,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.8251,6,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.8062,6,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.2838,6,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.3637,7,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.0968,7,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.3313,7,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.3798,8,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,4.8628,8,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-10,0,5.8994,9,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.2435,1,9,9Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.0239,1,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.9111,1,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.6721,1,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.5571,1,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.2669,1,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.074,1,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,2.8617,1,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,2.6248,1,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.4476,2,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.2253,2,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.127,2,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.8829,2,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.7915,2,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.4818,2,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.2993,2,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.0992,2,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.6417,3,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.4142,3,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.3338,3,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.0797,3,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.0233,3,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.6737,3,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.4998,3,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.8332,4,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.598,4,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.5434,4,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.2737,4,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.286,4,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,3.8478,4,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,5.0314,5,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.7865,5,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.7763,5,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.4874,5,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.7261,5,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,5.1079,6,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.8066,6,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.8014,6,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.2492,6,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,5.3957,7,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,5.0864,7,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,5.3564,7,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,5.4153,8,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,4.817,8,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-11,0,6.0171,9,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.2181,1,9,9Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.0157,1,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.9112,1,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.6688,1,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.5581,1,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.2594,1,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.0671,1,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,2.8452,1,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,2.6157,1,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.4202,2,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.2173,2,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.1287,2,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.8807,2,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.7951,2,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.4749,2,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.2936,2,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.0752,2,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.6137,3,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.4089,3,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.3407,3,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.0831,3,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.0362,3,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.6752,3,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.5124,3,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7984,4,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.5891,4,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.5488,4,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.274,4,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.299,4,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,3.8383,4,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.9915,5,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7776,5,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7867,5,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.4925,5,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7618,5,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,5.049,6,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7829,6,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7992,6,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.2239,6,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,5.3255,7,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,5.0635,7,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,5.3777,7,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,5.2993,8,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,4.7503,8,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-12,0,5.8513,9,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.2096,1,9,9Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.9885,1,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.8984,1,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.6789,1,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.5555,1,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.2519,1,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.0483,1,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,2.8258,1,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,2.588,1,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.4141,2,8,8Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.1901,2,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.1184,2,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.8984,2,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.7988,2,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.4741,2,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.2792,2,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.0642,2,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.6084,3,7,7Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.3789,3,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.3305,3,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.108,3,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.0448,3,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.6797,3,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.4948,3,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.7951,4,6,6Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.5567,4,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.5405,4,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.3133,4,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.321,4,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,3.8649,4,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.9822,5,5,5Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.7303,5,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.7667,5,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.5382,5,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.7791,5,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,5.033,6,4,4Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.7141,6,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.7605,6,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.2978,6,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,5.2792,7,3,3Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.9228,7,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,5.2252,7,1,1Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,5.3062,8,2,2Y
上海清算所中短期票据收益率曲线(AA-),远期的即期,2026-02-13,0,4.6213,8,1,1Y
