曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,0.25,4.3126,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,0.25,4.3094,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,0.25,4.3065,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,0.25,4.3021,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,0.25,4.3122,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,0.25,4.3186,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,0.25,4.3144,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,0.25,4.3153,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,0.25,4.3054,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,0.25,4.2926,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,0.25,4.302,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,0.25,4.2965,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,0.25,4.2852,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,0.25,4.2742,,,3M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,0.5,4.3335,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,0.5,4.3266,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,0.5,4.3289,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,0.5,4.3279,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,0.5,4.3245,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,0.5,4.3236,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,0.5,4.329,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,0.5,4.3278,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,0.5,4.3161,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,0.5,4.322,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,0.5,4.3137,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,0.5,4.3183,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,0.5,4.3194,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,0.5,4.3011,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,0.5,4.3038,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,0.5,4.3127,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,0.5,4.3029,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,0.5,4.2932,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,0.5,4.2834,,,6M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,0.75,4.3737,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,0.75,4.3701,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,0.75,4.3701,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,0.75,4.3784,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,0.75,4.3665,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,0.75,4.3715,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,0.75,4.3722,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,0.75,4.3781,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,0.75,4.3758,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,0.75,4.3776,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,0.75,4.3751,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,0.75,4.363,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,0.75,4.3676,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,0.75,4.3609,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,0.75,4.3669,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,0.75,4.3604,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,0.75,4.3557,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,0.75,4.3387,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,0.75,4.3401,,,9M
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,1,4.5648,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,1,4.5682,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,1,4.5664,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,1,4.5561,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,1,4.5456,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,1,4.5372,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,1,4.545,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,1,4.5434,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,1,4.5445,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,1,4.5359,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,1,4.5451,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,1,4.5271,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,1,4.5282,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,1,4.5321,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,1,4.5323,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,1,4.5401,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,1,4.5292,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,1,4.5171,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,1,4.5186,,,1Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,10,6.3266,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,10,6.3301,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,10,6.3313,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,10,6.3333,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,10,6.3292,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,10,6.3126,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,10,6.3113,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,10,6.2863,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,10,6.2789,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,10,6.2607,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,10,6.2571,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,10,6.2701,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,10,6.2767,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,10,6.2952,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,10,6.2935,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,10,6.2995,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,10,6.2922,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,10,6.2876,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,10,6.273,,,10Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,2,4.7991,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,2,4.8036,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,2,4.8083,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,2,4.8105,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,2,4.7999,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,2,4.7995,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,2,4.7926,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,2,4.7872,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,2,4.7738,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,2,4.7711,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,2,4.7689,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,2,4.7728,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,2,4.78,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,2,4.7779,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,2,4.7764,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,2,4.7943,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,2,4.7881,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,2,4.7826,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,2,4.7771,,,2Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,3,5.0253,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,3,5.0283,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,3,5.0292,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,3,5.0417,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,3,5.0312,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,3,5.0302,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,3,5.0205,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,3,5.0088,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,3,4.9962,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,3,5.0001,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,3,5.0116,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,3,4.9999,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,3,5.0133,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,3,5.0165,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,3,5.0139,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,3,5.0208,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,3,5.0142,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,3,5.0054,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,3,4.9906,,,3Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,4,5.2181,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,4,5.2217,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,4,5.2258,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,4,5.241,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,4,5.2373,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,4,5.2346,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,4,5.2263,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,4,5.2209,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,4,5.2069,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,4,5.2076,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,4,5.2085,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,4,5.2097,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,4,5.2345,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,4,5.2377,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,4,5.2318,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,4,5.2418,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,4,5.2319,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,4,5.2322,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,4,5.2227,,,4Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,5,5.4251,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,5,5.4262,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,5,5.4189,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,5,5.4308,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,5,5.4295,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,5,5.4218,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,5,5.4147,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,5,5.4084,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,5,5.4029,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,5,5.3919,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,5,5.405,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,5,5.4093,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,5,5.4196,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,5,5.4089,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,5,5.4003,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,5,5.4049,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,5,5.399,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,5,5.3915,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,5,5.3825,,,5Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,6,5.7526,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,6,5.7555,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,6,5.7449,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,6,5.736,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,6,5.7322,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,6,5.7149,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,6,5.7004,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,6,5.7015,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,6,5.6999,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,6,5.6681,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,6,5.6756,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,6,5.6695,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,6,5.6755,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,6,5.7045,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,6,5.6978,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,6,5.6991,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,6,5.6703,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,6,5.6727,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,6,5.6599,,,6Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,7,5.892,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,7,5.8964,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,7,5.884,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,7,5.89,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,7,5.8882,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,7,5.8663,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,7,5.8487,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,7,5.8458,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,7,5.8558,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,7,5.8452,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,7,5.8537,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,7,5.8519,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,7,5.8627,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,7,5.8535,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,7,5.8482,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,7,5.8586,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,7,5.8353,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,7,5.8325,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,7,5.8308,,,7Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,8,5.9978,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,8,6.0014,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,8,5.9924,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,8,5.9947,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,8,5.9834,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,8,5.98,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,8,5.9682,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,8,5.9684,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,8,5.9568,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,8,5.956,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,8,5.9482,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,8,5.9482,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,8,5.9577,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,8,5.9443,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,8,5.9477,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,8,5.9618,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,8,5.9541,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,8,5.9332,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,8,5.9274,,,8Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-03,9,6.1756,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-04,9,6.1774,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-05,9,6.174,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-06,9,6.1739,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-09,9,6.1681,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-10,9,6.1593,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-11,9,6.1433,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-12,9,6.1355,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-13,9,6.1096,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-14,9,6.1061,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-24,9,6.1075,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-25,9,6.1176,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-26,9,6.1253,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-27,9,6.132,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-02-28,9,6.1225,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-02,9,6.1224,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-03,9,6.1235,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-04,9,6.1136,,,9Y
上海清算所中短期票据收益率曲线(A+),即期,2026-03-05,9,6.103,,,9Y
上海清算所中短期票据收益率曲线(A+),到期,2026-02-03,0,4.2401,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-04,0,4.2336,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-05,0,4.2347,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-06,0,4.2478,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-09,0,4.2535,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-10,0,4.2466,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-11,0,4.2495,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-12,0,4.262,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-13,0,4.2696,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-14,0,4.1951,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-24,0,4.2172,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-25,0,4.2555,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-26,0,4.2629,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-27,0,4.2518,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-28,0,4.2546,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-02,0,4.2618,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-03,0,4.2568,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-04,0,4.2429,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-05,0,4.2374,,,0M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-03,0.08,4.2461,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-04,0.08,4.2584,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-05,0.08,4.2557,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-06,0.08,4.2851,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-09,0.08,4.2913,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-10,0.08,4.2851,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-11,0.08,4.294,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-12,0.08,4.2997,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-13,0.08,4.2881,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-14,0.08,4.231,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-24,0.08,4.2471,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-25,0.08,4.2552,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-26,0.08,4.2866,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-27,0.08,4.2743,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-02-28,0.08,4.2685,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-02,0.08,4.2936,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-03,0.08,4.2816,,,1M
上海清算所中短期票据收益率曲线(A+),到期,2026-03-04,0.08,4.2655,,,1M
